"confirmed","date","deaths","recovered","country"
0,2020-02-03,0,0,"Senegal"
0,2020-02-04,0,0,"Senegal"
0,2020-02-05,0,0,"Senegal"
0,2020-02-06,0,0,"Senegal"
0,2020-02-07,0,0,"Senegal"
0,2020-02-08,0,0,"Senegal"
0,2020-02-09,0,0,"Senegal"
0,2020-02-10,0,0,"Senegal"
0,2020-02-11,0,0,"Senegal"
0,2020-02-12,0,0,"Senegal"
0,2020-02-13,0,0,"Senegal"
0,2020-02-14,0,0,"Senegal"
0,2020-02-15,0,0,"Senegal"
0,2020-02-16,0,0,"Senegal"
0,2020-02-17,0,0,"Senegal"
0,2020-02-18,0,0,"Senegal"
0,2020-02-19,0,0,"Senegal"
0,2020-02-20,0,0,"Senegal"
0,2020-02-21,0,0,"Senegal"
0,2020-02-22,0,0,"Senegal"
0,2020-02-23,0,0,"Senegal"
0,2020-02-24,0,0,"Senegal"
0,2020-02-25,0,0,"Senegal"
0,2020-02-26,0,0,"Senegal"
0,2020-02-27,0,0,"Senegal"
0,2020-02-28,0,0,"Senegal"
0,2020-02-29,0,0,"Senegal"
0,2020-03-01,0,0,"Senegal"
1,2020-03-02,0,0,"Senegal"
2,2020-03-03,0,0,"Senegal"
4,2020-03-04,0,0,"Senegal"
4,2020-03-05,0,0,"Senegal"
4,2020-03-06,0,0,"Senegal"
4,2020-03-07,0,0,"Senegal"
4,2020-03-08,0,1,"Senegal"
4,2020-03-09,0,1,"Senegal"
4,2020-03-10,0,1,"Senegal"
4,2020-03-11,0,1,"Senegal"
4,2020-03-12,0,1,"Senegal"
10,2020-03-13,0,1,"Senegal"
10,2020-03-14,0,1,"Senegal"
24,2020-03-15,0,1,"Senegal"
24,2020-03-16,0,2,"Senegal"
26,2020-03-17,0,2,"Senegal"
31,2020-03-18,0,2,"Senegal"
31,2020-03-19,0,2,"Senegal"
38,2020-03-20,0,2,"Senegal"
47,2020-03-21,0,5,"Senegal"
67,2020-03-22,0,5,"Senegal"
79,2020-03-23,0,5,"Senegal"
86,2020-03-24,0,8,"Senegal"
99,2020-03-25,0,9,"Senegal"
105,2020-03-26,0,9,"Senegal"
119,2020-03-27,0,11,"Senegal"
130,2020-03-28,0,18,"Senegal"
142,2020-03-29,0,27,"Senegal"
162,2020-03-30,0,27,"Senegal"
175,2020-03-31,0,40,"Senegal"
190,2020-04-01,1,45,"Senegal"
195,2020-04-02,1,55,"Senegal"
207,2020-04-03,1,66,"Senegal"
219,2020-04-04,2,72,"Senegal"
222,2020-04-05,2,82,"Senegal"
226,2020-04-06,2,92,"Senegal"
237,2020-04-07,2,105,"Senegal"
244,2020-04-08,2,113,"Senegal"
250,2020-04-09,2,123,"Senegal"
265,2020-04-10,2,137,"Senegal"
278,2020-04-11,2,152,"Senegal"
280,2020-04-12,2,171,"Senegal"
291,2020-04-13,2,178,"Senegal"
299,2020-04-14,2,183,"Senegal"
314,2020-04-15,2,190,"Senegal"
335,2020-04-16,2,194,"Senegal"
342,2020-04-17,2,198,"Senegal"
350,2020-04-18,3,211,"Senegal"
367,2020-04-19,3,220,"Senegal"
377,2020-04-20,5,235,"Senegal"
412,2020-04-21,5,242,"Senegal"
0,2020-01-22,0,0,"Serbia"
0,2020-01-23,0,0,"Serbia"
0,2020-01-24,0,0,"Serbia"
0,2020-01-25,0,0,"Serbia"
0,2020-01-26,0,0,"Serbia"
0,2020-01-27,0,0,"Serbia"
0,2020-01-28,0,0,"Serbia"
0,2020-01-29,0,0,"Serbia"
0,2020-01-30,0,0,"Serbia"
0,2020-01-31,0,0,"Serbia"
0,2020-02-01,0,0,"Serbia"
0,2020-02-02,0,0,"Serbia"
0,2020-02-03,0,0,"Serbia"
0,2020-02-04,0,0,"Serbia"
0,2020-02-05,0,0,"Serbia"
0,2020-02-06,0,0,"Serbia"
0,2020-02-07,0,0,"Serbia"
0,2020-02-08,0,0,"Serbia"
0,2020-02-09,0,0,"Serbia"
0,2020-02-10,0,0,"Serbia"
0,2020-02-11,0,0,"Serbia"
0,2020-02-12,0,0,"Serbia"
0,2020-02-13,0,0,"Serbia"
0,2020-02-14,0,0,"Serbia"
0,2020-02-15,0,0,"Serbia"
0,2020-02-16,0,0,"Serbia"
0,2020-02-17,0,0,"Serbia"
0,2020-02-18,0,0,"Serbia"
0,2020-02-19,0,0,"Serbia"
0,2020-02-20,0,0,"Serbia"
0,2020-02-21,0,0,"Serbia"
0,2020-02-22,0,0,"Serbia"
0,2020-02-23,0,0,"Serbia"
0,2020-02-24,0,0,"Serbia"
0,2020-02-25,0,0,"Serbia"
0,2020-02-26,0,0,"Serbia"
0,2020-02-27,0,0,"Serbia"
0,2020-02-28,0,0,"Serbia"
0,2020-02-29,0,0,"Serbia"
0,2020-03-01,0,0,"Serbia"
0,2020-03-02,0,0,"Serbia"
0,2020-03-03,0,0,"Serbia"
0,2020-03-04,0,0,"Serbia"
0,2020-03-05,0,0,"Serbia"
1,2020-03-06,0,0,"Serbia"
1,2020-03-07,0,0,"Serbia"
1,2020-03-08,0,0,"Serbia"
1,2020-03-09,0,0,"Serbia"
5,2020-03-10,0,0,"Serbia"
12,2020-03-11,0,0,"Serbia"
19,2020-03-12,0,0,"Serbia"
35,2020-03-13,0,0,"Serbia"
46,2020-03-14,0,0,"Serbia"
48,2020-03-15,0,0,"Serbia"
55,2020-03-16,0,1,"Serbia"
65,2020-03-17,0,1,"Serbia"
83,2020-03-18,0,1,"Serbia"
103,2020-03-19,0,1,"Serbia"
135,2020-03-20,1,1,"Serbia"
171,2020-03-21,1,1,"Serbia"
222,2020-03-22,2,1,"Serbia"
249,2020-03-23,3,1,"Serbia"
303,2020-03-24,3,15,"Serbia"
384,2020-03-25,4,15,"Serbia"
384,2020-03-26,1,0,"Serbia"
457,2020-03-27,1,0,"Serbia"
659,2020-03-28,10,0,"Serbia"
741,2020-03-29,13,0,"Serbia"
785,2020-03-30,16,0,"Serbia"
900,2020-03-31,16,0,"Serbia"
1060,2020-04-01,28,0,"Serbia"
1171,2020-04-02,31,0,"Serbia"
1476,2020-04-03,39,0,"Serbia"
1624,2020-04-04,44,0,"Serbia"
1908,2020-04-05,51,0,"Serbia"
2200,2020-04-06,58,0,"Serbia"
2447,2020-04-07,61,0,"Serbia"
2666,2020-04-08,65,0,"Serbia"
2867,2020-04-09,66,0,"Serbia"
3105,2020-04-10,71,0,"Serbia"
3380,2020-04-11,74,0,"Serbia"
3630,2020-04-12,80,0,"Serbia"
4054,2020-04-13,85,0,"Serbia"
4465,2020-04-14,94,0,"Serbia"
4873,2020-04-15,99,0,"Serbia"
5318,2020-04-16,103,0,"Serbia"
5690,2020-04-17,110,534,"Serbia"
5994,2020-04-18,117,637,"Serbia"
6318,2020-04-19,122,753,"Serbia"
6630,2020-04-20,125,870,"Serbia"
6630,2020-04-21,125,870,"Serbia"
0,2020-01-22,0,0,"Seychelles"
0,2020-01-23,0,0,"Seychelles"
0,2020-01-24,0,0,"Seychelles"
0,2020-01-25,0,0,"Seychelles"
0,2020-01-26,0,0,"Seychelles"
0,2020-01-27,0,0,"Seychelles"
0,2020-01-28,0,0,"Seychelles"
0,2020-01-29,0,0,"Seychelles"
0,2020-01-30,0,0,"Seychelles"
0,2020-01-31,0,0,"Seychelles"
0,2020-02-01,0,0,"Seychelles"
0,2020-02-02,0,0,"Seychelles"
0,2020-02-03,0,0,"Seychelles"
0,2020-02-04,0,0,"Seychelles"
0,2020-02-05,0,0,"Seychelles"
0,2020-02-06,0,0,"Seychelles"
0,2020-02-07,0,0,"Seychelles"
0,2020-02-08,0,0,"Seychelles"
0,2020-02-09,0,0,"Seychelles"
0,2020-02-10,0,0,"Seychelles"
0,2020-02-11,0,0,"Seychelles"
0,2020-02-12,0,0,"Seychelles"
0,2020-02-13,0,0,"Seychelles"
0,2020-02-14,0,0,"Seychelles"
0,2020-02-15,0,0,"Seychelles"
0,2020-02-16,0,0,"Seychelles"
0,2020-02-17,0,0,"Seychelles"
0,2020-02-18,0,0,"Seychelles"
0,2020-02-19,0,0,"Seychelles"
0,2020-02-20,0,0,"Seychelles"
0,2020-02-21,0,0,"Seychelles"
0,2020-02-22,0,0,"Seychelles"
0,2020-02-23,0,0,"Seychelles"
0,2020-02-24,0,0,"Seychelles"
0,2020-02-25,0,0,"Seychelles"
0,2020-02-26,0,0,"Seychelles"
0,2020-02-27,0,0,"Seychelles"
0,2020-02-28,0,0,"Seychelles"
0,2020-02-29,0,0,"Seychelles"
0,2020-03-01,0,0,"Seychelles"
0,2020-03-02,0,0,"Seychelles"
0,2020-03-03,0,0,"Seychelles"
0,2020-03-04,0,0,"Seychelles"
0,2020-03-05,0,0,"Seychelles"
0,2020-03-06,0,0,"Seychelles"
0,2020-03-07,0,0,"Seychelles"
0,2020-03-08,0,0,"Seychelles"
0,2020-03-09,0,0,"Seychelles"
0,2020-03-10,0,0,"Seychelles"
0,2020-03-11,0,0,"Seychelles"
0,2020-03-12,0,0,"Seychelles"
0,2020-03-13,0,0,"Seychelles"
2,2020-03-14,0,0,"Seychelles"
2,2020-03-15,0,0,"Seychelles"
3,2020-03-16,0,0,"Seychelles"
4,2020-03-17,0,0,"Seychelles"
4,2020-03-18,0,0,"Seychelles"
6,2020-03-19,0,0,"Seychelles"
7,2020-03-20,0,0,"Seychelles"
7,2020-03-21,0,0,"Seychelles"
7,2020-03-22,0,0,"Seychelles"
7,2020-03-23,0,0,"Seychelles"
7,2020-03-24,0,0,"Seychelles"
7,2020-03-25,0,0,"Seychelles"
7,2020-03-26,0,0,"Seychelles"
7,2020-03-27,0,0,"Seychelles"
8,2020-03-28,0,0,"Seychelles"
8,2020-03-29,0,0,"Seychelles"
8,2020-03-30,0,0,"Seychelles"
10,2020-03-31,0,0,"Seychelles"
10,2020-04-01,0,0,"Seychelles"
10,2020-04-02,0,0,"Seychelles"
10,2020-04-03,0,0,"Seychelles"
10,2020-04-04,0,0,"Seychelles"
10,2020-04-05,0,0,"Seychelles"
11,2020-04-06,0,0,"Seychelles"
11,2020-04-07,0,0,"Seychelles"
11,2020-04-08,0,0,"Seychelles"
11,2020-04-09,0,0,"Seychelles"
11,2020-04-10,0,0,"Seychelles"
11,2020-04-11,0,0,"Seychelles"
11,2020-04-12,0,0,"Seychelles"
11,2020-04-13,0,0,"Seychelles"
11,2020-04-14,0,0,"Seychelles"
11,2020-04-15,0,0,"Seychelles"
11,2020-04-16,0,0,"Seychelles"
11,2020-04-17,0,5,"Seychelles"
11,2020-04-18,0,5,"Seychelles"
11,2020-04-19,0,5,"Seychelles"
11,2020-04-20,0,5,"Seychelles"
11,2020-04-21,0,5,"Seychelles"
0,2020-01-22,0,0,"Singapore"
1,2020-01-23,0,0,"Singapore"
3,2020-01-24,0,0,"Singapore"
3,2020-01-25,0,0,"Singapore"
4,2020-01-26,0,0,"Singapore"
5,2020-01-27,0,0,"Singapore"
7,2020-01-28,0,0,"Singapore"
7,2020-01-29,0,0,"Singapore"
10,2020-01-30,0,0,"Singapore"
13,2020-01-31,0,0,"Singapore"
16,2020-02-01,0,0,"Singapore"
18,2020-02-02,0,0,"Singapore"
18,2020-02-03,0,0,"Singapore"
24,2020-02-04,0,0,"Singapore"
28,2020-02-05,0,0,"Singapore"
28,2020-02-06,0,0,"Singapore"
30,2020-02-07,0,0,"Singapore"
33,2020-02-08,0,2,"Singapore"
40,2020-02-09,0,2,"Singapore"
45,2020-02-10,0,2,"Singapore"
47,2020-02-11,0,9,"Singapore"
50,2020-02-12,0,15,"Singapore"
58,2020-02-13,0,15,"Singapore"
67,2020-02-14,0,17,"Singapore"
72,2020-02-15,0,18,"Singapore"
75,2020-02-16,0,18,"Singapore"
77,2020-02-17,0,24,"Singapore"
81,2020-02-18,0,29,"Singapore"
84,2020-02-19,0,34,"Singapore"
84,2020-02-20,0,34,"Singapore"
85,2020-02-21,0,37,"Singapore"
85,2020-02-22,0,37,"Singapore"
89,2020-02-23,0,51,"Singapore"
89,2020-02-24,0,51,"Singapore"
91,2020-02-25,0,53,"Singapore"
93,2020-02-26,0,62,"Singapore"
93,2020-02-27,0,62,"Singapore"
93,2020-02-28,0,62,"Singapore"
102,2020-02-29,0,72,"Singapore"
106,2020-03-01,0,72,"Singapore"
108,2020-03-02,0,78,"Singapore"
110,2020-03-03,0,78,"Singapore"
110,2020-03-04,0,78,"Singapore"
117,2020-03-05,0,78,"Singapore"
130,2020-03-06,0,78,"Singapore"
138,2020-03-07,0,78,"Singapore"
150,2020-03-08,0,78,"Singapore"
150,2020-03-09,0,78,"Singapore"
160,2020-03-10,0,78,"Singapore"
178,2020-03-11,0,96,"Singapore"
178,2020-03-12,0,96,"Singapore"
200,2020-03-13,0,97,"Singapore"
212,2020-03-14,0,105,"Singapore"
226,2020-03-15,0,105,"Singapore"
243,2020-03-16,0,109,"Singapore"
266,2020-03-17,0,114,"Singapore"
313,2020-03-18,0,114,"Singapore"
345,2020-03-19,0,114,"Singapore"
385,2020-03-20,0,124,"Singapore"
432,2020-03-21,2,140,"Singapore"
455,2020-03-22,2,144,"Singapore"
509,2020-03-23,2,144,"Singapore"
558,2020-03-24,2,156,"Singapore"
631,2020-03-25,2,160,"Singapore"
683,2020-03-26,2,172,"Singapore"
732,2020-03-27,2,183,"Singapore"
802,2020-03-28,2,198,"Singapore"
844,2020-03-29,3,212,"Singapore"
879,2020-03-30,3,228,"Singapore"
926,2020-03-31,3,240,"Singapore"
1000,2020-04-01,3,245,"Singapore"
1049,2020-04-02,4,266,"Singapore"
1114,2020-04-03,5,282,"Singapore"
1189,2020-04-04,6,297,"Singapore"
1309,2020-04-05,6,320,"Singapore"
1375,2020-04-06,6,344,"Singapore"
1481,2020-04-07,6,377,"Singapore"
1623,2020-04-08,6,406,"Singapore"
1910,2020-04-09,6,460,"Singapore"
2108,2020-04-10,7,492,"Singapore"
2299,2020-04-11,8,528,"Singapore"
2532,2020-04-12,8,560,"Singapore"
2918,2020-04-13,9,586,"Singapore"
3252,2020-04-14,10,611,"Singapore"
3699,2020-04-15,10,652,"Singapore"
4427,2020-04-16,10,683,"Singapore"
5050,2020-04-17,11,708,"Singapore"
5992,2020-04-18,11,740,"Singapore"
6588,2020-04-19,11,768,"Singapore"
8014,2020-04-20,11,801,"Singapore"
9125,2020-04-21,11,839,"Singapore"
0,2020-01-22,0,0,"Slovakia"
0,2020-01-23,0,0,"Slovakia"
0,2020-01-24,0,0,"Slovakia"
0,2020-01-25,0,0,"Slovakia"
0,2020-01-26,0,0,"Slovakia"
0,2020-01-27,0,0,"Slovakia"
0,2020-01-28,0,0,"Slovakia"
0,2020-01-29,0,0,"Slovakia"
0,2020-01-30,0,0,"Slovakia"
0,2020-01-31,0,0,"Slovakia"
0,2020-02-01,0,0,"Slovakia"
0,2020-02-02,0,0,"Slovakia"
0,2020-02-03,0,0,"Slovakia"
0,2020-02-04,0,0,"Slovakia"
0,2020-02-05,0,0,"Slovakia"
0,2020-02-06,0,0,"Slovakia"
0,2020-02-07,0,0,"Slovakia"
0,2020-02-08,0,0,"Slovakia"
0,2020-02-09,0,0,"Slovakia"
0,2020-02-10,0,0,"Slovakia"
0,2020-02-11,0,0,"Slovakia"
0,2020-02-12,0,0,"Slovakia"
0,2020-02-13,0,0,"Slovakia"
0,2020-02-14,0,0,"Slovakia"
0,2020-02-15,0,0,"Slovakia"
0,2020-02-16,0,0,"Slovakia"
0,2020-02-17,0,0,"Slovakia"
0,2020-02-18,0,0,"Slovakia"
0,2020-02-19,0,0,"Slovakia"
0,2020-02-20,0,0,"Slovakia"
0,2020-02-21,0,0,"Slovakia"
0,2020-02-22,0,0,"Slovakia"
0,2020-02-23,0,0,"Slovakia"
0,2020-02-24,0,0,"Slovakia"
0,2020-02-25,0,0,"Slovakia"
0,2020-02-26,0,0,"Slovakia"
0,2020-02-27,0,0,"Slovakia"
0,2020-02-28,0,0,"Slovakia"
0,2020-02-29,0,0,"Slovakia"
0,2020-03-01,0,0,"Slovakia"
0,2020-03-02,0,0,"Slovakia"
0,2020-03-03,0,0,"Slovakia"
0,2020-03-04,0,0,"Slovakia"
0,2020-03-05,0,0,"Slovakia"
1,2020-03-06,0,0,"Slovakia"
1,2020-03-07,0,0,"Slovakia"
3,2020-03-08,0,0,"Slovakia"
3,2020-03-09,0,0,"Slovakia"
7,2020-03-10,0,0,"Slovakia"
10,2020-03-11,0,0,"Slovakia"
16,2020-03-12,0,0,"Slovakia"
32,2020-03-13,0,0,"Slovakia"
44,2020-03-14,0,0,"Slovakia"
54,2020-03-15,0,0,"Slovakia"
63,2020-03-16,0,0,"Slovakia"
72,2020-03-17,0,0,"Slovakia"
105,2020-03-18,1,0,"Slovakia"
123,2020-03-19,1,0,"Slovakia"
137,2020-03-20,1,0,"Slovakia"
178,2020-03-21,1,0,"Slovakia"
185,2020-03-22,0,7,"Slovakia"
186,2020-03-23,0,7,"Slovakia"
204,2020-03-24,0,7,"Slovakia"
216,2020-03-25,0,7,"Slovakia"
226,2020-03-26,0,2,"Slovakia"
269,2020-03-27,0,2,"Slovakia"
292,2020-03-28,0,2,"Slovakia"
314,2020-03-29,0,2,"Slovakia"
336,2020-03-30,0,7,"Slovakia"
363,2020-03-31,0,3,"Slovakia"
400,2020-04-01,1,3,"Slovakia"
426,2020-04-02,1,5,"Slovakia"
450,2020-04-03,1,10,"Slovakia"
471,2020-04-04,1,10,"Slovakia"
485,2020-04-05,1,10,"Slovakia"
534,2020-04-06,2,8,"Slovakia"
581,2020-04-07,2,13,"Slovakia"
682,2020-04-08,2,16,"Slovakia"
701,2020-04-09,2,23,"Slovakia"
715,2020-04-10,2,23,"Slovakia"
728,2020-04-11,2,23,"Slovakia"
742,2020-04-12,2,23,"Slovakia"
769,2020-04-13,2,107,"Slovakia"
835,2020-04-14,2,113,"Slovakia"
863,2020-04-15,6,151,"Slovakia"
977,2020-04-16,8,167,"Slovakia"
1049,2020-04-17,9,175,"Slovakia"
1089,2020-04-18,11,213,"Slovakia"
1161,2020-04-19,12,229,"Slovakia"
1173,2020-04-20,13,251,"Slovakia"
1199,2020-04-21,14,258,"Slovakia"
0,2020-01-22,0,0,"Slovenia"
0,2020-01-23,0,0,"Slovenia"
0,2020-01-24,0,0,"Slovenia"
0,2020-01-25,0,0,"Slovenia"
0,2020-01-26,0,0,"Slovenia"
0,2020-01-27,0,0,"Slovenia"
0,2020-01-28,0,0,"Slovenia"
0,2020-01-29,0,0,"Slovenia"
0,2020-01-30,0,0,"Slovenia"
0,2020-01-31,0,0,"Slovenia"
0,2020-02-01,0,0,"Slovenia"
0,2020-02-02,0,0,"Slovenia"
0,2020-02-03,0,0,"Slovenia"
0,2020-02-04,0,0,"Slovenia"
0,2020-02-05,0,0,"Slovenia"
0,2020-02-06,0,0,"Slovenia"
0,2020-02-07,0,0,"Slovenia"
0,2020-02-08,0,0,"Slovenia"
0,2020-02-09,0,0,"Slovenia"
0,2020-02-10,0,0,"Slovenia"
0,2020-02-11,0,0,"Slovenia"
0,2020-02-12,0,0,"Slovenia"
0,2020-02-13,0,0,"Slovenia"
0,2020-02-14,0,0,"Slovenia"
0,2020-02-15,0,0,"Slovenia"
0,2020-02-16,0,0,"Slovenia"
0,2020-02-17,0,0,"Slovenia"
0,2020-02-18,0,0,"Slovenia"
0,2020-02-19,0,0,"Slovenia"
0,2020-02-20,0,0,"Slovenia"
0,2020-02-21,0,0,"Slovenia"
0,2020-02-22,0,0,"Slovenia"
0,2020-02-23,0,0,"Slovenia"
0,2020-02-24,0,0,"Slovenia"
0,2020-02-25,0,0,"Slovenia"
0,2020-02-26,0,0,"Slovenia"
0,2020-02-27,0,0,"Slovenia"
0,2020-02-28,0,0,"Slovenia"
0,2020-02-29,0,0,"Slovenia"
0,2020-03-01,0,0,"Slovenia"
0,2020-03-02,0,0,"Slovenia"
0,2020-03-03,0,0,"Slovenia"
0,2020-03-04,0,0,"Slovenia"
2,2020-03-05,0,0,"Slovenia"
7,2020-03-06,0,0,"Slovenia"
7,2020-03-07,0,0,"Slovenia"
16,2020-03-08,0,0,"Slovenia"
16,2020-03-09,0,0,"Slovenia"
31,2020-03-10,0,0,"Slovenia"
57,2020-03-11,0,0,"Slovenia"
89,2020-03-12,0,0,"Slovenia"
141,2020-03-13,0,0,"Slovenia"
181,2020-03-14,1,0,"Slovenia"
219,2020-03-15,1,0,"Slovenia"
253,2020-03-16,1,0,"Slovenia"
275,2020-03-17,1,0,"Slovenia"
275,2020-03-18,1,0,"Slovenia"
286,2020-03-19,1,0,"Slovenia"
341,2020-03-20,1,0,"Slovenia"
383,2020-03-21,1,0,"Slovenia"
414,2020-03-22,2,0,"Slovenia"
442,2020-03-23,3,0,"Slovenia"
480,2020-03-24,4,0,"Slovenia"
528,2020-03-25,5,10,"Slovenia"
562,2020-03-26,6,10,"Slovenia"
632,2020-03-27,9,10,"Slovenia"
684,2020-03-28,9,10,"Slovenia"
730,2020-03-29,11,10,"Slovenia"
756,2020-03-30,11,10,"Slovenia"
802,2020-03-31,15,10,"Slovenia"
841,2020-04-01,15,10,"Slovenia"
897,2020-04-02,17,70,"Slovenia"
934,2020-04-03,20,70,"Slovenia"
977,2020-04-04,22,79,"Slovenia"
997,2020-04-05,28,79,"Slovenia"
1021,2020-04-06,30,102,"Slovenia"
1059,2020-04-07,36,102,"Slovenia"
1091,2020-04-08,40,120,"Slovenia"
1124,2020-04-09,43,128,"Slovenia"
1160,2020-04-10,45,137,"Slovenia"
1188,2020-04-11,50,148,"Slovenia"
1205,2020-04-12,53,150,"Slovenia"
1212,2020-04-13,55,152,"Slovenia"
1220,2020-04-14,56,152,"Slovenia"
1248,2020-04-15,61,165,"Slovenia"
1268,2020-04-16,61,174,"Slovenia"
1304,2020-04-17,66,174,"Slovenia"
1317,2020-04-18,70,190,"Slovenia"
1330,2020-04-19,74,192,"Slovenia"
1335,2020-04-20,77,193,"Slovenia"
1344,2020-04-21,77,197,"Slovenia"
0,2020-01-22,0,0,"Somalia"
0,2020-01-23,0,0,"Somalia"
0,2020-01-24,0,0,"Somalia"
0,2020-01-25,0,0,"Somalia"
0,2020-01-26,0,0,"Somalia"
0,2020-01-27,0,0,"Somalia"
0,2020-01-28,0,0,"Somalia"
0,2020-01-29,0,0,"Somalia"
0,2020-01-30,0,0,"Somalia"
0,2020-01-31,0,0,"Somalia"
0,2020-02-01,0,0,"Somalia"
0,2020-02-02,0,0,"Somalia"
0,2020-02-03,0,0,"Somalia"
0,2020-02-04,0,0,"Somalia"
0,2020-02-05,0,0,"Somalia"
0,2020-02-06,0,0,"Somalia"
0,2020-02-07,0,0,"Somalia"
0,2020-02-08,0,0,"Somalia"
0,2020-02-09,0,0,"Somalia"
0,2020-02-10,0,0,"Somalia"
0,2020-02-11,0,0,"Somalia"
0,2020-02-12,0,0,"Somalia"
0,2020-02-13,0,0,"Somalia"
0,2020-02-14,0,0,"Somalia"
0,2020-02-15,0,0,"Somalia"
0,2020-02-16,0,0,"Somalia"
0,2020-02-17,0,0,"Somalia"
0,2020-02-18,0,0,"Somalia"
0,2020-02-19,0,0,"Somalia"
0,2020-02-20,0,0,"Somalia"
0,2020-02-21,0,0,"Somalia"
0,2020-02-22,0,0,"Somalia"
0,2020-02-23,0,0,"Somalia"
0,2020-02-24,0,0,"Somalia"
0,2020-02-25,0,0,"Somalia"
0,2020-02-26,0,0,"Somalia"
0,2020-02-27,0,0,"Somalia"
0,2020-02-28,0,0,"Somalia"
0,2020-02-29,0,0,"Somalia"
0,2020-03-01,0,0,"Somalia"
0,2020-03-02,0,0,"Somalia"
0,2020-03-03,0,0,"Somalia"
0,2020-03-04,0,0,"Somalia"
0,2020-03-05,0,0,"Somalia"
0,2020-03-06,0,0,"Somalia"
0,2020-03-07,0,0,"Somalia"
0,2020-03-08,0,0,"Somalia"
0,2020-03-09,0,0,"Somalia"
0,2020-03-10,0,0,"Somalia"
0,2020-03-11,0,0,"Somalia"
0,2020-03-12,0,0,"Somalia"
0,2020-03-13,0,0,"Somalia"
0,2020-03-14,0,0,"Somalia"
0,2020-03-15,0,0,"Somalia"
1,2020-03-16,0,0,"Somalia"
1,2020-03-17,0,0,"Somalia"
1,2020-03-18,0,0,"Somalia"
1,2020-03-19,0,0,"Somalia"
1,2020-03-20,0,0,"Somalia"
1,2020-03-21,0,0,"Somalia"
1,2020-03-22,0,0,"Somalia"
1,2020-03-23,0,0,"Somalia"
1,2020-03-24,0,0,"Somalia"
1,2020-03-25,0,0,"Somalia"
2,2020-03-26,0,0,"Somalia"
3,2020-03-27,0,0,"Somalia"
3,2020-03-28,0,0,"Somalia"
3,2020-03-29,0,0,"Somalia"
3,2020-03-30,0,0,"Somalia"
5,2020-03-31,0,1,"Somalia"
5,2020-04-01,0,1,"Somalia"
5,2020-04-02,0,1,"Somalia"
7,2020-04-03,0,1,"Somalia"
7,2020-04-04,0,1,"Somalia"
7,2020-04-05,0,1,"Somalia"
7,2020-04-06,0,1,"Somalia"
8,2020-04-07,0,1,"Somalia"
12,2020-04-08,1,1,"Somalia"
12,2020-04-09,1,1,"Somalia"
21,2020-04-10,1,1,"Somalia"
21,2020-04-11,1,1,"Somalia"
25,2020-04-12,1,2,"Somalia"
60,2020-04-13,2,2,"Somalia"
60,2020-04-14,2,2,"Somalia"
80,2020-04-15,5,2,"Somalia"
80,2020-04-16,5,2,"Somalia"
116,2020-04-17,6,2,"Somalia"
135,2020-04-18,7,2,"Somalia"
164,2020-04-19,7,3,"Somalia"
237,2020-04-20,8,4,"Somalia"
286,2020-04-21,8,4,"Somalia"
0,2020-01-22,0,0,"South Africa"
0,2020-01-23,0,0,"South Africa"
0,2020-01-24,0,0,"South Africa"
0,2020-01-25,0,0,"South Africa"
0,2020-01-26,0,0,"South Africa"
0,2020-01-27,0,0,"South Africa"
0,2020-01-28,0,0,"South Africa"
0,2020-01-29,0,0,"South Africa"
0,2020-01-30,0,0,"South Africa"
0,2020-01-31,0,0,"South Africa"
0,2020-02-01,0,0,"South Africa"
0,2020-02-02,0,0,"South Africa"
0,2020-02-03,0,0,"South Africa"
0,2020-02-04,0,0,"South Africa"
0,2020-02-05,0,0,"South Africa"
0,2020-02-06,0,0,"South Africa"
0,2020-02-07,0,0,"South Africa"
0,2020-02-08,0,0,"South Africa"
0,2020-02-09,0,0,"South Africa"
0,2020-02-10,0,0,"South Africa"
0,2020-02-11,0,0,"South Africa"
0,2020-02-12,0,0,"South Africa"
0,2020-02-13,0,0,"South Africa"
0,2020-02-14,0,0,"South Africa"
0,2020-02-15,0,0,"South Africa"
0,2020-02-16,0,0,"South Africa"
0,2020-02-17,0,0,"South Africa"
0,2020-02-18,0,0,"South Africa"
0,2020-02-19,0,0,"South Africa"
0,2020-02-20,0,0,"South Africa"
0,2020-02-21,0,0,"South Africa"
0,2020-02-22,0,0,"South Africa"
0,2020-02-23,0,0,"South Africa"
0,2020-02-24,0,0,"South Africa"
0,2020-02-25,0,0,"South Africa"
0,2020-02-26,0,0,"South Africa"
0,2020-02-27,0,0,"South Africa"
0,2020-02-28,0,0,"South Africa"
0,2020-02-29,0,0,"South Africa"
0,2020-03-01,0,0,"South Africa"
0,2020-03-02,0,0,"South Africa"
0,2020-03-03,0,0,"South Africa"
0,2020-03-04,0,0,"South Africa"
1,2020-03-05,0,0,"South Africa"
1,2020-03-06,0,0,"South Africa"
1,2020-03-07,0,0,"South Africa"
3,2020-03-08,0,0,"South Africa"
3,2020-03-09,0,0,"South Africa"
7,2020-03-10,0,0,"South Africa"
13,2020-03-11,0,0,"South Africa"
17,2020-03-12,0,0,"South Africa"
24,2020-03-13,0,0,"South Africa"
38,2020-03-14,0,0,"South Africa"
51,2020-03-15,0,0,"South Africa"
62,2020-03-16,0,0,"South Africa"
62,2020-03-17,0,0,"South Africa"
116,2020-03-18,0,0,"South Africa"
